ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,EC_Diagnosis_01,pats,attends
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,3,69322001,1,1
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,1,69322001,224,243
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,1,69322001,172,182
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,1,69322001,191,207
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,3,69322001,3,3
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,3,69322001,6,6
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,69322001,268,285
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2019/20,1,72366004,27,30
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,1,72366004,48,56
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2021/22,1,72366004,64,70
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,3,72366004,1,1
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2022/23,1,72366004,55,61
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,72366004,72,96
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,3,72366004,4,4
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,13746004,56,59
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,13746004,59,63
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,13746004,50,54
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,13746004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,13746004,87,95
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,13746004,77,81
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,13746004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,4,13746004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,17226007,4,5
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,17226007,7,8
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,17226007,13,14
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,17226007,10,10
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,17226007,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,191714002,190,218
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,191714002,168,198
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,191714002,189,235
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,191714002,163,218
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,191714002,2,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,191714002,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,191714002,150,170
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,191736004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,191736004,12,12
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,191736004,10,11
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,197480006,77,80
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,4,197480006,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,197480006,1682,1826
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,197480006,1829,2009
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,4,197480006,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,197480006,173,175
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,197480006,1768,1893
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,4,197480006,3,3
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,197480006,225,231
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,197480006,1413,1525
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,197480006,162,168
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,4,197480006,7,7
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,5,197480006,3,3
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,4,197480006,5,5
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,197480006,1166,1237
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,197480006,228,235
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,197480006,55,57
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,231504006,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,30077003,5,5
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,30077003,28,28
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,30077003,2,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,30077003,28,28
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,30077003,3,3
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,30077003,53,55
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,30077003,30,32
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,5,30077003,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,30077003,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,30077003,17,17
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,30077003,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,30077003,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,33449004,107,116
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,33449004,86,90
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,33449004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,33449004,84,89
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,33449004,113,124
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,33449004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,4,33449004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,33449004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,33449004,133,138
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,35489007,1055,1168
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,35489007,15,15
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,35489007,24,25
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,35489007,1015,1154
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,35489007,1040,1149
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,35489007,38,38
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,5,35489007,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,35489007,22,22
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,35489007,1108,1255
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,4,35489007,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,35489007,1087,1190
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,35489007,21,22
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,35489007,2,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,371631005,20,20
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,371631005,221,227
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,371631005,59,60
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,371631005,233,236
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,371631005,15,15
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,397923000,10,10
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,397923000,17,17
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,397923000,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,397923000,17,21
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,397923000,42,42
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,397923000,15,18
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,397923000,3,3
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,5,397923000,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,397923000,24,25
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,397923000,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,44376007,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,44376007,16,16
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,44376007,7,7
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,44376007,14,15
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,44376007,9,9
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,44376007,13,13
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,50705009,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,50705009,8,10
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,50705009,5,5
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,50705009,2,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,50705009,2,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,52072009,31,32
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,52072009,3,3
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,52072009,17,17
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,52072009,31,32
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,52072009,5,5
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,52072009,14,14
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,52072009,11,12
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,58214004,72,80
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,58214004,2,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,58214004,63,64
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,58214004,65,69
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,58214004,94,101
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,58214004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,4,58214004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,58214004,69,75
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,58214004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,69322001,444,474
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,3,69322001,4,4
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,69322001,368,401
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,69322001,8,8
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,69322001,2,2
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,69322001,337,360
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,3,69322001,3,4
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,69322001,310,331
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,69322001,3,3
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,69322001,342,361
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2019/20,1,72366004,34,38
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,3,72366004,4,4
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,72366004,81,95
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,3,72366004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,1,72366004,84,100
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,1,72366004,78,92
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,5,72366004,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,72366004,3,3
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,1,72366004,95,121
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,1,13746004,69,71
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,3,13746004,2,2
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,13746004,56,58
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,13746004,93,101
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,13746004,99,104
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,13746004,66,68
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,3,17226007,1,1
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,17226007,6,6
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,17226007,6,7
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,3,17226007,2,2
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,17226007,6,6
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,17226007,21,21
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,3,17226007,1,1
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,1,191714002,147,215
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,191714002,115,152
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,3,191714002,1,1
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,191714002,214,312
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,3,191714002,1,1
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,191714002,146,227
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,3,191714002,3,3
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,191714002,195,273
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,191736004,1,1
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,191736004,11,11
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,191736004,3,3
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,1,197480006,1096,1190
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,3,197480006,52,54
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,197480006,1059,1163
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,3,197480006,60,61
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,197480006,1810,1928
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,3,197480006,67,69
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,4,197480006,1,1
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,197480006,1846,1952
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,3,197480006,64,64
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,197480006,1553,1637
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,3,197480006,68,71
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,3,30077003,7,7
E54000026,NHS Mid and South Essex Integrated Care Board,2019/20,1,30077003,14,14
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,3,30077003,4,4
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,1,30077003,12,12
E54000026,NHS Mid and South Essex Integrated Care Board,2021/22,1,30077003,19,19
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,3,30077003,3,3
E54000026,NHS Mid and South Essex Integrated Care Board,2022/23,1,30077003,69,70
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,3,30077003,1,1
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,30077003,13,13
