ICB23CD,ICB23NM,Der_Financial_Year,EC_Department_Type,mh_snomed,mhsds_flag,attends,left_b4_completion
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2019/20,4,0,0,222,5
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,4,1,1,1,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,0,1,34977,2827
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,0,0,275576,8547
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2022/23,4,0,0,438,11
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,5,0,1,10,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,1,0,1,65539,4455
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,3,0,1,21461,1660
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2019/20,1,1,0,1060,18
E54000031,NHS South West London Integrated Care Board,2020/21,3,0,1,17194,201
E54000041,NHS Dorset Integrated Care Board,2020/21,3,1,1,17,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,4,0,0,142,15
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,3,1,1,74,0
E54000031,NHS South West London Integrated Care Board,2022/23,4,0,1,4410,244
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,5,0,0,33,1
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,1,1,1,1804,98
E54000034,NHS Frimley Integrated Care Board,2019/20,3,1,0,4,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2019/20,1,1,0,984,13
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,1,1,469,2
E54000027,NHS North West London Integrated Care Board,2020/21,1,1,1,5660,206
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,1,0,0,413133,7840
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,5,1,1,2,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,5,0,1,1,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,1,0,0,197310,9716
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,4,0,1,58,0
E54000031,NHS South West London Integrated Care Board,2020/21,1,0,1,96321,2083
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,3,0,0,48393,497
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,1,0,1,77986,4266
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,4,0,1,20,3
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,3,1,1,62,3
E54000028,NHS North Central London Integrated Care Board,2022/23,1,0,0,329646,25590
E54000043,NHS Gloucestershire Integrated Care Board,2019/20,1,0,0,109992,323
E54000030,NHS South East London Integrated Care Board,2021/22,4,0,0,687,13
E54000027,NHS North West London Integrated Care Board,2020/21,1,0,0,260551,4602
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,4,0,0,12269,129
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,4,0,1,31,1
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,4,0,1,45,1
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,3,1,1,172,3
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,4,0,0,195,11
E54000037,NHS Devon Integrated Care Board,2020/21,4,1,0,17,0
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,5,0,1,88,0
E54000058,NHS Derby and Derbyshire Integrated Care Board,2023/24,4,0,0,184,6
E54000041,NHS Dorset Integrated Care Board,2022/23,5,0,1,14,0
E54000027,NHS North West London Integrated Care Board,2022/23,3,0,1,43630,4171
E54000029,NHS North East London Integrated Care Board,2023/24,4,0,0,1304,42
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2022/23,4,1,0,2,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,4,1,0,24,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,1,0,0,298672,17751
E54000031,NHS South West London Integrated Care Board,2021/22,3,1,1,149,5
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,4,0,1,1856,26
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,5,0,1,147,2
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,3,0,1,6411,308
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,1,0,0,198229,14745
E54000059,NHS Northamptonshire Integrated Care Board,2023/24,1,0,0,160099,5187
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,4,0,0,829,56
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2019/20,3,0,0,51918,1462
E54000027,NHS North West London Integrated Care Board,2020/21,3,1,1,474,5
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2020/21,1,1,0,476,9
E54000028,NHS North Central London Integrated Care Board,2021/22,5,1,1,1,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2020/21,5,0,0,3,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,3,1,1,8,0
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2022/23,4,1,1,60,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,3,1,0,195,1
E54000059,NHS Northamptonshire Integrated Care Board,2019/20,3,0,1,22299,812
E54000037,NHS Devon Integrated Care Board,2020/21,4,1,1,27,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,1,0,0,84622,4810
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,1,1,0,911,17
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2023/24,5,0,1,25,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,1,1,0,2659,68
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2019/20,3,0,1,13997,304
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,3,0,0,49990,359
E54000028,NHS North Central London Integrated Care Board,2020/21,5,0,1,49,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,1,1,0,1158,9
E54000032,NHS Kent and Medway Integrated Care Board,2019/20,1,1,0,870,3
E54000041,NHS Dorset Integrated Care Board,2020/21,5,0,0,3,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,1,0,1,69547,8017
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2022/23,4,0,1,33,1
E54000058,NHS Derby and Derbyshire Integrated Care Board,2021/22,1,0,1,72152,4892
E54000013,NHS Lincolnshire Integrated Care Board,2022/23,5,0,0,37,0
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2021/22,1,1,1,1988,55
E54000029,NHS North East London Integrated Care Board,2019/20,1,0,1,154047,6541
E54000022,NHS Norfolk and Waveney Integrated Care Board,2022/23,1,1,1,3722,128
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,3,0,1,9462,229
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,4,0,0,493,6
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2022/23,1,1,1,2437,74
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,1,0,1,146230,12514
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2020/21,4,0,0,99,1
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,3,1,0,82,0
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,3,1,0,452,6
E54000018,NHS Coventry and Warwickshire Integrated Care Board,2023/24,4,1,0,1,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2021/22,1,1,1,1390,49
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2023/24,1,0,0,335042,13928
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,0,0,147076,3688
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,1,1,1,2292,154
E54000061,NHS South Yorkshire Integrated Care Board,2022/23,1,1,0,936,14
E54000063,NHS Surrey Heartlands Integrated Care Board,2023/24,5,1,0,6,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,5,0,0,153,0
E54000030,NHS South East London Integrated Care Board,2019/20,3,0,0,185539,8185
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,4,1,0,5,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2019/20,4,1,1,122,2
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2020/21,1,0,1,37302,1245
E54000028,NHS North Central London Integrated Care Board,2020/21,3,0,0,77287,256
E54000038,NHS Somerset Integrated Care Board,2021/22,5,0,0,10,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2020/21,5,0,1,170,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,5,0,0,2,0
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2023/24,5,1,1,1,0
E54000062,NHS Black Country Integrated Care Board,2023/24,4,0,0,146,12
E54000034,NHS Frimley Integrated Care Board,2022/23,3,0,1,957,42
E54000032,NHS Kent and Medway Integrated Care Board,2022/23,5,0,1,41,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2023/24,1,1,0,567,24
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,3,0,0,50047,708
E54000027,NHS North West London Integrated Care Board,2020/21,1,1,0,1157,14
E54000050,NHS North East and North Cumbria Integrated Care Board,2019/20,1,0,1,281033,15285
E54000037,NHS Devon Integrated Care Board,2020/21,1,0,0,127164,3379
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2020/21,3,0,1,27271,1135
E54000058,NHS Derby and Derbyshire Integrated Care Board,2020/21,1,0,1,69167,2294
E54000064,NHS Sussex Integrated Care Board,2021/22,5,1,0,1,0
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,5,0,1,4,0
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2023/24,1,1,1,1487,58
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2023/24,1,0,1,65817,4096
E54000050,NHS North East and North Cumbria Integrated Care Board,2022/23,1,1,0,1831,14
E54000038,NHS Somerset Integrated Care Board,2022/23,4,0,1,18,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,1,1,1,3126,128
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2023/24,5,1,0,7,0
E54000037,NHS Devon Integrated Care Board,2022/23,3,0,1,14829,689
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,1,0,2037,32
E54000027,NHS North West London Integrated Care Board,2022/23,3,1,1,815,13
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2022/23,4,0,0,319,12
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,1,0,0,316750,13994
E54000034,NHS Frimley Integrated Care Board,2022/23,5,1,1,44,0
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,4,0,1,30,1
E54000031,NHS South West London Integrated Care Board,2020/21,3,1,1,188,3
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2019/20,3,1,1,17,1
E54000057,NHS Greater Manchester Integrated Care Board,2020/21,5,0,0,15,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,4,0,0,145,9
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,3,1,0,46,0
E54000062,NHS Black Country Integrated Care Board,2021/22,3,0,1,23748,657
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,4,0,1,40,0
E54000048,NHS Lancashire and South Cumbria Integrated Care Board,2022/23,4,1,1,4,0
E54000028,NHS North Central London Integrated Care Board,2022/23,5,1,0,4,0
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2023/24,1,1,0,2031,23
E54000041,NHS Dorset Integrated Care Board,2022/23,5,0,0,45,0
E54000062,NHS Black Country Integrated Care Board,2023/24,1,0,0,298801,13350
E54000063,NHS Surrey Heartlands Integrated Care Board,2022/23,1,0,1,78910,2876
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2021/22,1,0,1,75487,6650
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,1,0,1,68294,2680
E54000037,NHS Devon Integrated Care Board,2023/24,1,1,1,4200,333
E54000031,NHS South West London Integrated Care Board,2020/21,4,0,0,14494,164
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,3,1,1,19,3
E54000030,NHS South East London Integrated Care Board,2019/20,4,0,0,705,22
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2020/21,1,1,1,1738,15
E54000030,NHS South East London Integrated Care Board,2021/22,5,1,0,1,0
E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,2020/21,1,0,1,48832,1414
E54000038,NHS Somerset Integrated Care Board,2022/23,1,0,1,43768,1796
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2022/23,1,0,1,21051,1335
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2022/23,1,0,0,552113,32806
E54000041,NHS Dorset Integrated Care Board,2022/23,4,0,0,168,4
E54000062,NHS Black Country Integrated Care Board,2023/24,3,1,1,32,0
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2019/20,1,0,0,61776,2614
E54000055,NHS Birmingham and Solihull Integrated Care Board,2019/20,1,0,1,135876,12443
E54000062,NHS Black Country Integrated Care Board,2020/21,5,0,0,6,0
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2019/20,5,0,0,4651,0
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2019/20,1,0,1,63072,4431
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,4,0,0,55,2
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2021/22,3,1,1,262,4
E54000011,NHS Shropshire Telford and Wrekin Integrated Care Board,2021/22,4,0,1,10,1
E54000029,NHS North East London Integrated Care Board,2019/20,3,1,1,429,14
E54000064,NHS Sussex Integrated Care Board,2020/21,4,1,1,1,0
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,5,0,1,1,0
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2021/22,5,1,0,1,0
E54000062,NHS Black Country Integrated Care Board,2020/21,4,0,0,41,1
E54000026,NHS Mid and South Essex Integrated Care Board,2023/24,1,1,0,1087,16
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2023/24,1,1,0,523,3
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2021/22,3,0,1,19471,766
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2022/23,5,0,0,383,5
E54000059,NHS Northamptonshire Integrated Care Board,2022/23,4,0,0,130,6
E54000061,NHS South Yorkshire Integrated Care Board,2023/24,3,0,0,66721,1087
E54000027,NHS North West London Integrated Care Board,2021/22,4,1,1,31,1
E54000051,NHS Humber and North Yorkshire Integrated Care Board,2020/21,3,1,1,145,1
E54000031,NHS South West London Integrated Care Board,2023/24,5,0,0,8809,32
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,3,0,0,58624,376
E54000042,NHS Hampshire and Isle of Wight Integrated Care Board,2021/22,3,0,0,101440,884
E54000031,NHS South West London Integrated Care Board,2020/21,1,0,0,247413,2026
E54000044,NHS Buckinghamshire Oxfordshire and Berkshire West Integrated Care Board,2020/21,4,0,1,685,1
E54000030,NHS South East London Integrated Care Board,2021/22,1,0,0,364120,11789
E54000054,NHS West Yorkshire Integrated Care Board,2021/22,4,0,1,2798,49
E54000034,NHS Frimley Integrated Care Board,2022/23,3,1,0,6,0
E54000038,NHS Somerset Integrated Care Board,2023/24,4,1,1,1,1
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2021/22,4,1,1,1,0
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2022/23,5,0,1,103,0
E54000013,NHS Lincolnshire Integrated Care Board,2023/24,1,0,0,125903,5039
E54000039,NHS Bristol North Somerset and South Gloucestershire Integrated Care Board,2023/24,3,1,0,12,1
E54000030,NHS South East London Integrated Care Board,2023/24,3,0,1,44800,4002
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,5,0,1,8,0
E54000025,NHS Hertfordshire and West Essex Integrated Care Board,2023/24,3,1,1,120,2
E54000040,NHS Bath and North East Somerset Swindon and Wiltshire Integrated Care Board,2022/23,3,0,0,86923,6656
E54000031,NHS South West London Integrated Care Board,2019/20,1,0,0,306626,6548
E54000031,NHS South West London Integrated Care Board,2019/20,3,1,1,101,3
E54000057,NHS Greater Manchester Integrated Care Board,2019/20,5,0,1,1,0
E54000029,NHS North East London Integrated Care Board,2022/23,5,1,1,22,0
E54000050,NHS North East and North Cumbria Integrated Care Board,2023/24,5,0,1,32,1
E54000023,NHS Suffolk and North East Essex Integrated Care Board,2022/23,3,0,1,21015,1261
E54000031,NHS South West London Integrated Care Board,2020/21,3,0,0,68659,355
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,4,0,1,34,1
E54000037,NHS Devon Integrated Care Board,2021/22,5,0,1,4,0
E54000061,NHS South Yorkshire Integrated Care Board,2020/21,1,0,0,252245,6111
E54000015,NHS Leicester Leicestershire and Rutland Integrated Care Board,2019/20,4,0,1,101,2
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,4,1,0,3,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2023/24,3,1,0,165,0
E54000028,NHS North Central London Integrated Care Board,2022/23,1,1,0,990,14
E54000032,NHS Kent and Medway Integrated Care Board,2023/24,4,0,1,85,2
E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,2023/24,1,0,0,32781,1285
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,2019/20,1,0,0,188922,6736
E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,2019/20,3,0,0,73818,2707
E54000027,NHS North West London Integrated Care Board,2020/21,4,0,0,5232,69
E54000026,NHS Mid and South Essex Integrated Care Board,2020/21,5,0,0,27,1
E54000037,NHS Devon Integrated Care Board,2021/22,4,0,0,222,3
E54000054,NHS West Yorkshire Integrated Care Board,2020/21,1,0,1,180496,7415
E54000063,NHS Surrey Heartlands Integrated Care Board,2021/22,5,1,0,5,0
E54000024,NHS Bedfordshire Luton and Milton Keynes Integrated Care Board,2020/21,5,0,1,23,0
E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,2021/22,1,1,0,368,1
E54000059,NHS Northamptonshire Integrated Care Board,2021/22,1,1,1,2912,143
E54000027,NHS North West London Integrated Care Board,2019/20,4,0,0,12502,436
E54000008,NHS Cheshire and Merseyside Integrated Care Board,2021/22,3,1,1,192,2
